Sample_name,Count,GeoMean,Rcv,Median,exp_date,OR,RTP1S,Gfy,Clgn,Syt1,Syt5,others,tube,Total,pCI,gene-mix,Rho ,Syt_genes,1-Antibody,tubes,total,RTP2
500_30_300,,1207.0,107.0,1225.0,11082023_Lu,500.0,30.0,,,300.0,,,FACS_Tube_009_500_30_300.fcs,830.0,,,,,,,,
500_100_450,,1218.0,113.0,1232.0,11082023_Lu,500.0,100.0,,,450.0,,,FACS_Tube_010_500_100_450.fcs,1050.0,,,,,,,,
500_100_100,,1395.0,94.7,1538.0,11082023_Lu,500.0,100.0,,,100.0,,,FACS_Tube_011_500_100_100.fcs,700.0,,,,,,,,
750_100_300,,1344.0,93.9,1451.0,11082023_Lu,750.0,100.0,,,300.0,,,FACS_Tube_012_750_100_300.fcs,1150.0,,,,,,,,
750_150_300,,1614.0,88.1,1846.0,11082023_Lu,750.0,150.0,,,300.0,,,FACS_Tube_013_750_150_300.fcs,1200.0,,,,,,,,
750_30_300,,1079.0,99.6,1093.0,11082023_Lu,750.0,30.0,,,300.0,,,FACS_Tube_014_750_30_300.fcs,1080.0,,,,,,,,
750_100_450,,1247.0,91.9,1320.0,11082023_Lu,750.0,100.0,,,450.0,,,FACS_Tube_015_750_100_450.fcs,1300.0,,,,,,,,
750_100_100,,1282.0,84.1,1392.0,11082023_Lu,750.0,100.0,,,100.0,,,FACS_Tube_016_750_100_100.fcs,950.0,,,,,,,,
300_100_300,,1101.0,123.0,1057.0,11082023_Lu,300.0,100.0,,,300.0,,,FACS_Tube_017_300_100_300.fcs,700.0,,,,,,,,
300_150_300,,1250.0,113.0,1280.0,11082023_Lu,300.0,150.0,,,300.0,,,FACS_Tube_018_300_150_300.fcs,750.0,,,,,,,,
300_30_300,,1087.0,125.0,1016.0,11082023_Lu,300.0,30.0,,,300.0,,,FACS_Tube_019_300_30_300.fcs,630.0,,,,,,,,
300_100_450,,1191.0,115.0,1181.0,11082023_Lu,300.0,100.0,,,450.0,,,FACS_Tube_020_300_100_450.fcs,850.0,,,,,,,,
300_100_100,,1250.0,95.5,1353.0,11082023_Lu,300.0,100.0,,,100.0,,,FACS_Tube_021_300_100_100.fcs,500.0,,,,,,,,
ORS6,,175.0,86.9,142.0,11082023_Lu,500.0,,,,,,,FACS_Tube_022_ORS6.fcs,2000.0,1500.0,,,,,,,
ORS6+R,,774.0,289.0,441.0,11082023_Lu,500.0,100.0,,,,,,FACS_Tube_023_ORS6_R.fcs,2000.0,1400.0,,,,,,,
ORS6+R+Syt1,,534.0,270.0,266.0,11082023_Lu,500.0,100.0,,,300.0,,,FACS_Tube_024_ORS6_R_Syt1.fcs,2000.0,1100.0,,,,,,,
RhopCI,10000.0,131.0,68.9,118.0,11062022_Lu,1000.0,,,,,,,FACS_Tube_004_Rho pCI.fcs,0.0,,,,,,,,
Olfr1377,10000.0,155.0,59.5,144.0,11062022_Lu,1000.0,,,,,,,FACS_Tube_005_Olfr1377.fcs,2000.0,1000.0,,,,,,,
Olfr1377+R,10041.0,774.0,84.3,725.0,11062022_Lu,1000.0,100.0,,,,,,FACS_Tube_006_Olfr1377_R.fcs,2000.0,900.0,,,,,,,
Olfr1377+RGC,10000.0,878.0,81.5,840.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_007_Olfr1377_RGC.fcs,2000.0,600.0,,,,,,,
Olfr1377+RGC+21MIX,10000.0,901.0,77.1,855.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_008_Olfr1377_RGC_21MIX .fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Hspa12a,10000.0,898.0,81.4,846.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_009_Olfr1377_RGC_21minus_Hspa12a .fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Ccdc184,10000.0,806.0,78.8,743.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_010_Olfr1377_RGC_21minus_Ccdc184 .fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Efna3,10000.0,902.0,84.1,844.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_011_Olfr1377_RGC_21minus_Efna3 .fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Cfap206,10000.0,907.0,80.0,868.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_012_Olfr1377_RGC_21minus_Cfap206.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Lingo2,10000.0,788.0,78.3,728.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_013_Olfr1377_RGC_21minus_Lingo2 .fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Acsl6,10000.0,758.0,78.8,695.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_014_Olfr1377_RGC_21minus_Acsl6 .fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+PosTop2,10101.0,798.0,81.8,745.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_015_Olfr1377_RGC_PosTop2.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+PosTop3,10000.0,603.0,68.1,562.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_016_Olfr1377_RGC_PosTop3.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+PosTop4,10000.0,598.0,68.2,553.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_017_Olfr1377_RGC_PosTop4.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop2,10000.0,632.0,75.3,564.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_018_Olfr1377_RGC_NegTop2.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop3,10000.0,632.0,73.7,565.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_019_Olfr1377_RGC_NegTop3.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop4,10000.0,682.0,77.1,610.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_020_Olfr1377_RGC_NegTop4.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop5,10000.0,687.0,76.3,617.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_021_Olfr1377_RGC_NegTop5.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop6,10000.0,671.0,73.9,611.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_022_Olfr1377_RGC_NegTop6.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop7,10000.0,646.0,72.2,583.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_023_Olfr1377_RGC_NegTop7.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop8,10000.0,733.0,77.1,671.0,11062022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_024_Olfr1377_RGC_NegTop8.fcs,2000.0,,600.0,,,,,,
RhopCI,10000.0,73.2,103.0,70.6,10142022_Lu,1000.0,,,,,,,FACS_Tube_004_Rho pCI.fcs,0.0,,,,,,,,
Olfr1377,10000.0,121.0,74.8,108.0,10142022_Lu,1000.0,,,,,,,FACS_Tube_005_Olfr1377.fcs,2000.0,1000.0,,,,,,,
Olfr1377+R,10000.0,936.0,79.8,916.0,10142022_Lu,1000.0,100.0,,,,,,FACS_Tube_006_Olfr1377_R.fcs,2000.0,900.0,,,,,,,
Olfr1377+RG,10000.0,799.0,83.6,748.0,10142022_Lu,1000.0,100.0,150.0,,,,,FACS_Tube_007_Olfr1377_RG.fcs,2000.0,750.0,,,,,,,
Olfr1377+RC,10000.0,906.0,82.8,875.0,10142022_Lu,1000.0,100.0,,150.0,,,,FACS_Tube_008_Olfr1377_RC.fcs,2000.0,750.0,,,,,,,
Olfr1377+RGC,10000.0,1059.0,80.9,1053.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_009_Olfr1377_RGC.fcs,2000.0,600.0,,,,,,,
Olfr1377+RGC+21MIX,10000.0,1059.0,83.8,1038.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_010_Olfr1377_RGC_21MIX .fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+PosTop2,10000.0,1009.0,79.1,994.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_011_Olfr1377_RGC_PosTop2.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+PosTop3,10000.0,798.0,74.0,777.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_012_Olfr1377_RGC_PosTop3.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+PosTop4,10000.0,722.0,77.0,668.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_013_Olfr1377_RGC_PosTop4.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+PosTop5,10000.0,736.0,73.5,707.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_014_Olfr1377_RGC_PosTop5.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop2,10000.0,919.0,80.5,892.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_015_Olfr1377_RGC_NegTop2.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop3,10000.0,885.0,84.0,842.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_016_Olfr1377_RGC_NegTop3.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop4,10000.0,813.0,80.9,777.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_017_Olfr1377_RGC_NegTop4.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop5,10000.0,917.0,82.7,882.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_018_Olfr1377_RGC_NegTop5.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop6,10000.0,869.0,80.3,831.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_019_Olfr1377_RGC_NegTop6.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop7,10000.0,862.0,82.7,826.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_020_Olfr1377_RGC_NegTop7.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop8,10000.0,861.0,81.7,824.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_021_Olfr1377_RGC_NegTop8.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop9,10000.0,812.0,84.1,760.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_022_Olfr1377_RGC_NegTop9.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop10,10007.0,860.0,75.1,844.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_023_Olfr1377_RGC_NegTop10.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+NegTop11,10000.0,868.0,76.6,857.0,10142022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_024_Olfr1377_RGC_NegTop11.fcs,2000.0,,600.0,,,,,,
RhopCI,10000.0,137.0,60.5,127.0,03292023_Lu,1000.0,,,,,,,FACS_Tube_004_Rho pCI.fcs,2000.0,2000.0,,,,,,,
Olfr1377,10000.0,296.0,71.6,240.0,03292023_Lu,1000.0,,,,,,,FACS_Tube_005_Olfr1377.fcs,1000.0,,,,,,,,
Olfr1377+R,10000.0,1405.0,69.4,1467.0,03292023_Lu,1000.0,100.0,,,,,,FACS_Tube_006_Olfr1377_Rtp1s.fcs,1100.0,,,,,,,,
Olfr1377+Rtp1s+GCSMix,10000.0,2156.0,73.8,2466.0,03292023_Lu,1000.0,100.0,200.0,200.0,200.0,200.0,,FACS_Tube_007_Olfr1377_Rtp1s_GCSMix .fcs,1900.0,,,,,,,,
Olfr1377+Rtp1s_1p50,10000.0,2182.0,73.2,2519.0,03292023_Lu,1000.0,150.0,200.0,200.0,200.0,200.0,,FACS_Tube_008_Olfr1377_Rtp1s_1p50.fcs,1950.0,,,,,,,,
Olfr1377+Rtp1s_p33,10000.0,1721.0,84.1,1877.0,03292023_Lu,1000.0,33.0,200.0,200.0,200.0,200.0,,FACS_Tube_009_Olfr1377_Rtp1s_p33.fcs,1833.0,,,,,,,,
Olfr1377+Rtp1s_p10,10000.0,989.0,95.1,941.0,03292023_Lu,1000.0,10.0,200.0,200.0,200.0,200.0,,FACS_Tube_010_Olfr1377_Rtp1s_p10.fcs,1810.0,,,,,,,,
Olfr1377+Gfy_1p50,10000.0,2369.0,75.2,2750.0,03292023_Lu,1000.0,100.0,300.0,200.0,200.0,200.0,,FACS_Tube_011_Olfr1377_Gfy_1p50.fcs,2000.0,,,,,,,,
Olfr1377+Gfy_p33,10000.0,2054.0,72.5,2355.0,03292023_Lu,1000.0,100.0,66.6,200.0,200.0,200.0,,FACS_Tube_012_Olfr1377_Gfy_p33.fcs,1766.6,,,,,,,,
Olfr1377+Gfy_p10,10000.0,1826.0,71.3,2010.0,03292023_Lu,1000.0,100.0,20.0,200.0,200.0,200.0,,FACS_Tube_013_Olfr1377_Gfy_p10.fcs,1720.0,,,,,,,,
Olfr1377+Clgn_1p50,10000.0,2041.0,72.2,2319.0,03292023_Lu,1000.0,100.0,200.0,300.0,200.0,200.0,,FACS_Tube_014_Olfr1377_Clgn_1p50.fcs,2000.0,,,,,,,,
Olfr1377+Clgn_p33,10000.0,2202.0,72.8,2514.0,03292023_Lu,1000.0,100.0,200.0,66.6,200.0,200.0,,FACS_Tube_015_Olfr1377_Clgn_p33.fcs,1766.6,,,,,,,,
Olfr1377+Clgn_p10,10000.0,1868.0,73.0,2099.0,03292023_Lu,1000.0,100.0,200.0,20.0,200.0,200.0,,FACS_Tube_016_Olfr1377_Clgn_p10.fcs,1720.0,,,,,,,,
Olfr1377+Syt1_1p50,10000.0,2360.0,75.4,2771.0,03292023_Lu,1000.0,100.0,200.0,200.0,300.0,200.0,,FACS_Tube_017_Olfr1377_Syt1_1p50.fcs,2000.0,,,,,,,,
Olfr1377+Syt1_p33,10000.0,1940.0,75.4,2193.0,03292023_Lu,1000.0,100.0,200.0,200.0,66.6,200.0,,FACS_Tube_018_Olfr1377_Syt1_p33.fcs,1766.6,,,,,,,,
Olfr1377+Syt1_p10,10000.0,1790.0,70.3,1991.0,03292023_Lu,1000.0,100.0,200.0,200.0,20.0,200.0,,FACS_Tube_019_Olfr1377_Syt1_p10.fcs,1720.0,,,,,,,,
Olfr1377+Syt5_1p50,10000.0,2112.0,82.9,2433.0,03292023_Lu,1000.0,100.0,200.0,200.0,200.0,300.0,,FACS_Tube_020_Olfr1377_Syt5_1p50.fcs,2000.0,,,,,,,,
Olfr1377+Syt5_p33,10000.0,2264.0,75.5,2599.0,03292023_Lu,1000.0,100.0,200.0,200.0,200.0,66.6,,FACS_Tube_021_Olfr1377_Syt5_p33.fcs,1766.6,,,,,,,,
Olfr1377+Syt5_p10,10000.0,2105.0,74.9,2419.0,03292023_Lu,1000.0,100.0,200.0,200.0,200.0,20.0,,FACS_Tube_022_Olfr1377_Syt5_p10.fcs,1720.0,,,,,,,,
OR7C1_gen2+Rtp1s,10000.0,946.0,71.1,927.0,03292023_Lu,1000.0,100.0,,,,,,FACS_Tube_023_OR7C1_gen2+Rtp1s.fcs,1100.0,,,,,,,,
OR7C1_gen2+Rtp1s+GCSMix,10000.0,687.0,62.6,650.0,03292023_Lu,1000.0,100.0,200.0,200.0,200.0,200.0,,FACS_Tube_024_OR7C1_gen2+Rtp1s+GCSMix.fcs,1900.0,,,,,,,,
RhopCI,10160.0,68.4,114.0,59.1,10032022_Lu,1000.0,,,,,,,FACS_Tube_004_Rho-pCI.fcs,1000.0,1000.0,,,,,,,
Olfr1377,10182.0,130.0,86.3,108.0,10032022_Lu,1000.0,100.0,,,,,,FACS_Tube_005_Olfr1377.fcs,2000.0,900.0,,,,,,,
Olfr1377+RGC,10099.0,1061.0,88.5,1074.0,10032022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_006_Olfr1377_RGC.fcs,2000.0,600.0,,,,,,,
Olfr1377+RGC+21MIX,10280.0,1173.0,82.0,1218.0,10032022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_007_Olfr1377_RGC_21MIX.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix8,10203.0,1138.0,91.9,1154.0,10032022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_008_Olfr1377_RGC_kmer_mix8.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+Hspa12a+tmbim6,10223.0,617.0,105.0,527.0,10032022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_009_Olfr1377_RGC_Hspa12a_Tmbim6.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix16,10317.0,1144.0,84.7,1168.0,10032022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_010_Olfr1377_RGC_kmer_mix16.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix17,10307.0,1278.0,82.8,1345.0,10032022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_011_Olfr1377_RGC_kmer_mix17.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix18,10305.0,1087.0,74.9,1119.0,10032022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_012_Olfr1377_RGC_kmer_mix18.fcs,2000.0,,600.0,,,,,,
tatjana,10167.0,107.0,84.9,91.2,10032022_Lu,,,,,,,,FACS_Tube_013_Olfr1440_R.fcs,0.0,,,,,,,,
tatjana,10203.0,111.0,84.6,93.8,10032022_Lu,,,,,,,,FACS_Tube_014_Olfr1440.fcs,0.0,,,,,,,,
tatjana,10418.0,133.0,86.7,111.0,10032022_Lu,,,,,,,,FACS_Tube_015_Olfr1018_R.fcs,0.0,,,,,,,,
tatjana,7007.0,820.0,511.0,370.0,10032022_Lu,,,,,,,,FACS_Tube_016_Olfr544_R.fcs,0.0,,,,,,,,
tatjana,10065.0,126.0,73.4,112.0,10032022_Lu,,,,,,,,FACS_Tube_019_Olfr1440_R_trRNA.fcs,0.0,,,,,,,,
tatjana,10084.0,127.0,74.3,113.0,10032022_Lu,,,,,,,,FACS_Tube_020_Olfr1440_trRNA.fcs,0.0,,,,,,,,
tatjana,10068.0,145.0,72.7,125.0,10032022_Lu,,,,,,,,FACS_Tube_021_Olfr1018_R_trRNA.fcs,0.0,,,,,,,,
tatjana,10114.0,859.0,460.0,407.0,10032022_Lu,,,,,,,,FACS_Tube_022_Olfr544_R_trRNA.fcs,0.0,,,,,,,,
RhopCI,10000.0,148.0,59.0,136.0,06032023_Lu,1000.0,,,,,,,FACS_Tube_004_Rho pCI.fcs,0.0,,,,,,,,
Olfr1377,10000.0,253.0,59.4,220.0,06032023_Lu,500.0,,,,,,,FACS_Tube_005_Olfr1377.fcs,500.0,,,,,,,,
Olfr1377+Gfy,10000.0,257.0,58.0,228.0,06032023_Lu,500.0,,300.0,,,,,FACS_Tube_006_Olfr1377_Gfy.fcs,800.0,,,,,,,,
Olfr1377+Clgn,10000.0,252.0,61.6,220.0,06032023_Lu,500.0,,,66.6,,,,FACS_Tube_007_Olfr1377_Clgn.fcs,566.6,,,,,,,,
Olfr1377+Syt1,10000.0,279.0,62.6,244.0,06032023_Lu,500.0,,,,300.0,,,FACS_Tube_008_Olfr1377_Syt1.fcs,800.0,,,,,,,,
Olfr1377+Syt5,10000.0,248.0,59.3,222.0,06032023_Lu,500.0,,,,,66.6,,FACS_Tube_009_Olfr1377_Syt5.fcs,566.6,,,,,,,,
Olfr1377+Gfy+Clgn,10000.0,261.0,60.4,230.0,06032023_Lu,500.0,,300.0,66.6,,,,FACS_Tube_010_Olfr1377_Gfy_Clgn.fcs,866.6,,,,,,,,
Olfr1377+Syt1+Syt5,10000.0,297.0,63.7,258.0,06032023_Lu,500.0,,,,300.0,66.6,,FACS_Tube_011_Olfr1377_Syt1_Syt5.fcs,866.6,,,,,,,,
Olfr1377+Gfy+Clgn+Syt1+Syt5,10000.0,264.0,62.5,232.0,06032023_Lu,500.0,,300.0,66.6,300.0,66.6,,FACS_Tube_012_Olfr1377_Gfy_Clgn_Syt1_Syt5.fcs,1233.1999999999998,,,,,,,,
Olfr1377+R,10000.0,1535.0,78.0,1718.0,06032023_Lu,500.0,100.0,,,,,,FACS_Tube_013_Olfr1377_Rtp1s.fcs,600.0,,,,,,,,
Olfr1377+R+Syt1,10000.0,1760.0,83.7,2056.0,06032023_Lu,500.0,100.0,,,300.0,,,FACS_Tube_014_Olfr1377_Rtp1s_Syt1.fcs,900.0,,,,,,,,
Olfr1377+Rtp1s+Syt5,10000.0,1577.0,78.6,1784.0,06032023_Lu,500.0,100.0,,,300.0,66.6,,FACS_Tube_015_Olfr1377_Rtp1s_Syt5.fcs,966.6,,,,,,,,
Olfr1377+Rtp1s+Syt1+Syt5,10000.0,1849.0,87.2,2210.0,06032023_Lu,500.0,100.0,,,,66.6,,FACS_Tube_016_Olfr1377_Rtp1s_Syt1_Syt5.fcs,666.6,,,,,,,,
Olfr1377+RG,10000.0,1652.0,84.0,1881.0,06032023_Lu,500.0,100.0,300.0,,,,,FACS_Tube_017_Olfr1377_Rtp1s_Gfy.fcs,900.0,,,,,,,,
Olfr1377+RC,10000.0,1544.0,78.7,1748.0,06032023_Lu,500.0,100.0,,66.6,,,,FACS_Tube_018_Olfr1377_Rtp1s_Clgn.fcs,666.6,,,,,,,,
Olfr1377+RGC,10000.0,1658.0,82.5,1902.0,06032023_Lu,500.0,100.0,300.0,66.6,,,,FACS_Tube_019_Olfr1377_RGC.fcs,966.6,,,,,,,,
Olfr1377+RGC+Syt1,10000.0,1882.0,92.7,2214.0,06032023_Lu,500.0,100.0,300.0,66.6,300.0,,,FACS_Tube_020_Olfr1377_RGC_Syt1.fcs,1266.6,,,,,,,,
Olfr1377+RGC+Syt5,10000.0,1679.0,87.2,1931.0,06032023_Lu,500.0,100.0,300.0,66.6,,66.6,,FACS_Tube_021_Olfr1377_RGC_Syt5.fcs,1033.2,,,,,,,,
Olfr1377+RGC+Syt1+Syt5,10000.0,1739.0,96.5,2013.0,06032023_Lu,500.0,100.0,300.0,66.6,300.0,66.6,,FACS_Tube_022_Olfr1377_RGC_Syt1_Syt5.fcs,1333.1999999999998,,,,,,,,
RhopCI,10000.0,45.3,,,07292022_Lu,1000.0,,,,,,,FACS_Tube_004_RhopCI.fcs,1000.0,1000.0,,,,,,,
ORS6,10000.0,109.0,,,07292022_Lu,1000.0,,,,,,,FACS_Tube_005_ORS6.fcs,2000.0,1000.0,,,,,,,
ORS6+R,10000.0,722.0,,,07292022_Lu,1000.0,100.0,,,,,,FACS_Tube_006_ORS6_RTP1S.fcs,2000.0,900.0,,,,,,,
ORS6+G,10000.0,121.0,,,07292022_Lu,1000.0,,300.0,,,,,FACS_Tube_007_ORS6_Gfy.fcs,2000.0,700.0,,,,,,,
ORS6+C,10000.0,115.0,,,07292022_Lu,1000.0,,,300.0,,,,FACS_Tube_008_ORS6_Clgn.fcs,2000.0,700.0,,,,,,,
ORS6+RG,10000.0,790.0,,,07292022_Lu,1000.0,100.0,300.0,,,,,FACS_Tube_009_ORS6_RG.fcs,2000.0,600.0,,,,,,,
ORS6+RC,10000.0,759.0,,,07292022_Lu,1000.0,100.0,,300.0,,,,FACS_Tube_010_ORS6_RC.fcs,2000.0,600.0,,,,,,,
ORS6+RGC,10000.0,802.0,,,07292022_Lu,1000.0,100.0,300.0,300.0,,,,FACS_Tube_011_ORS6_RGC.fcs,2000.0,300.0,,,,,,,
ORS6+RGC+Rtbdn,10000.0,665.0,,,07292022_Lu,1000.0,100.0,300.0,300.0,,,300.0,FACS_Tube_012_ORS6_RGC_Rtbdn.fcs,2000.0,,,,,,,,
ORS6+RGC+Rd3,10000.0,854.0,,,07292022_Lu,1000.0,100.0,300.0,300.0,,,300.0,FACS_Tube_013_ORS6_RGC_Rd3.fcs,2000.0,,,,,,,,
ORS6+RGC+Ebf2,10000.0,653.0,,,07292022_Lu,1000.0,100.0,300.0,300.0,,,300.0,FACS_Tube_014_ORS6_RGC_Ebf2.fcs,2000.0,,,,,,,,
ORS6+RGC+Ebf4,10000.0,562.0,,,07292022_Lu,1000.0,100.0,300.0,300.0,,,300.0,FACS_Tube_015_ORS6_RGC_Ebf4.fcs,2000.0,,,,,,,,
ORS6+RGC+Lingo2,10000.0,619.0,,,07292022_Lu,1000.0,100.0,300.0,300.0,,,300.0,FACS_Tube_016_ORS6_RGC_Lingo2.fcs,2000.0,,,,,,,,
ORS6+RGC+Syt5,10000.0,761.0,,,07292022_Lu,1000.0,100.0,300.0,300.0,,,300.0,FACS_Tube_017_ORS6_RGC_Syt5.fcs,2000.0,,,,,,,,
ORS6+RGC+Gpx6,10000.0,623.0,,,07292022_Lu,1000.0,100.0,300.0,300.0,,,300.0,FACS_Tube_018_ORS6_RGC_Gpx6.fcs,2000.0,,,,,,,,
ORS6+RGC+Jph4,10000.0,575.0,,,07292022_Lu,1000.0,100.0,300.0,300.0,,,300.0,FACS_Tube_019_ORS6_RGC_Jph4.fcs,2000.0,,,,,,,,
ORS6+RGC+Efna3,10000.0,626.0,,,07292022_Lu,1000.0,100.0,300.0,300.0,,,300.0,FACS_Tube_020_ORS6_RGC_Efna3.fcs,2000.0,,,,,,,,
ORS6+RGC+Clstn2,10000.0,718.0,,,07292022_Lu,1000.0,100.0,300.0,300.0,,,300.0,FACS_Tube_021_ORS6_RGC_Clstn2.fcs,2000.0,,,,,,,,
ORS6+RGC+Flrt1,10000.0,675.0,,,07292022_Lu,1000.0,100.0,300.0,300.0,,,300.0,FACS_Tube_022_ORS6_RGC_Flrt1.fcs,2000.0,,,,,,,,
,10000.0,52.8,,,07292022_Lu,,,,,,,,FACS_Tube_023_Olfr1377_R.fcs,,,,,,,,,
,10000.0,47.4,,,07292022_Lu,,,,,,,,FACS_Tube_024_Olfr1377_RGC.fcs,,,,,,,,,
RhopCI,10011.0,77.6,85.6,74.5,02062023_Lu,1000.0,,,,,,,FACS_Tube_004_Rho pCI.fcs,0.0,,,,,,,,
Olfr1377,10000.0,159.0,63.5,146.0,02062023_Lu,1000.0,,,,,,,FACS_Tube_005_Olfr1377.fcs,2000.0,1000.0,,,,,,,
Olfr1377+Syt1,10000.0,183.0,70.5,158.0,02062023_Lu,1000.0,,,,600.0,,,FACS_Tube_006_Olfr1377_Syt1.fcs,2000.0,400.0,,,,,,,
Olfr1377+R,10000.0,1476.0,83.9,1696.0,02062023_Lu,1000.0,100.0,,,,,,FACS_Tube_007_Olfr1377_R.fcs,2000.0,900.0,,,,,,,
Olfr1377+R+Syt1,10000.0,1696.0,85.3,1994.0,02062023_Lu,1000.0,100.0,,,600.0,,,FACS_Tube_008_Olfr1377_R_Syt1.fcs,2000.0,300.0,,,,,,,
Olfr1377+G+Syt1,10000.0,181.0,67.6,158.0,02062023_Lu,1000.0,,150.0,,600.0,,,FACS_Tube_009_Olfr1377_G_Syt1.fcs,2000.0,250.0,,,,,,,
Olfr1377+C+Syt1,10000.0,184.0,70.2,161.0,02062023_Lu,1000.0,,,150.0,600.0,,,FACS_Tube_010_Olfr1377_C_Syt1.fcs,2000.0,250.0,,,,,,,
